2,1,-2.3,
1.5,1.0,-2.6,
1,1,-2.7,
0.5,1,-2.8,
0,1,-2.9,
规划路径
0.0,1.0,-3.0,
-0.23862787042752154,0.8434970619337218,-3.0925395581999866,
-0.5076011528855543,0.8125644471716547,-2.9633244404012826,
-0.8039419069402862,0.8455077627858578,-2.9302050285312644,
-1.0569456720386334,0.9424241410892784,-3.059031696820903,
-1.2858225857392274,0.8636416891463545,-2.8818067447381,
-1.524616160935389,0.7970865410813248,-2.712845090179804,
-1.7509820248346404,0.715397618316353,-2.5337210673390804,
-1.9946845140417948,0.579484954695312,-2.64388841559468,
-2.164160988195593,0.535664192703342,-2.400254539610982,
-2.333637462349391,0.491843430711372,-2.1566206636272836,
-2.463548204044025,0.4582530004146295,-1.9698651998438088,
规划路径
-2.463548204044025,0.4582530004146295,-1.9698651998438088,
-2.4900749781086158,0.7117090068925045,-1.811573118430955,
-2.7136165114417183,0.732547127667394,-1.6125883059510664,
-2.8643218952243386,0.5964385783887486,-1.39176631856712,
-3.0424633433009505,0.6480262261603575,-1.1559605954080752,
-3.167798374583512,0.45486253966977486,-0.9636615570465503,
-3.2982144909250435,0.26694406533706105,-0.7695526092804637,
-3.4160796749160083,0.38916730387015075,-0.5222283719617984,
-3.51639846149516,0.6691410082243714,-0.5616094071115,
-3.5999525497881506,0.6764247320175696,-0.2735718024533034,
-3.683506638081141,0.6837084558107678,0.01446580220489313,
-3.7016431721286676,0.6852894856235149,0.07698822247872664,
规划路径
-3.7016431721286676,0.6852894856235149,0.07698822247872664,
-3.5218918373859527,0.8018296160308263,0.2870069256050417,
-3.342722339447429,0.9348018212927194,0.4875479030541563,
-3.2078247229717913,1.196355743304801,0.42930548767421467,
-3.102200312469707,1.4689383434407077,0.36190956784789624,
-3.121931624792553,1.686517098902276,0.5675066507207166,
-3.143820390889601,1.9094045329982574,0.7671114443526789,
-3.139572249144932,2.0405338324826796,1.0369022153372363,
-3.219553610657828,2.214157058185952,1.2681119843932471,
-2.970035880646802,2.1868043372052033,1.4324066314913613,
-2.6913875421509053,2.2439518251072377,1.527744284493536,
-2.4790188778397453,2.128238216182215,1.7052545972312494,
-2.2381755853271934,2.1035815188589235,1.8824171094307016,
-1.9973322928146418,2.078924821535632,2.059579621630154,
-1.824894200293408,2.0612712103017627,2.1864237838704255,
规划路径
-1.824894200293408,2.0612712103017627,2.1864237838704255,
-1.7011176083925303,2.0476624727854995,2.459359962418849,
-1.5961096251672495,1.796921533074511,2.586254818941127,
-1.360675257891797,1.6207477548729217,2.645697720786382,
-1.1168004156293339,1.7147469407677023,2.792970306024019,
-0.8624434154037796,1.7813101783902607,2.9374412437016715,
-0.8492482918511493,1.497072287238064,3.0324923349514976,
-0.8579570837150294,1.215731155853585,3.136277327775957,
-0.7486945844553659,0.9372257129508994,3.1139967414032674,
-0.4765876734014341,0.8193208532466586,3.0686505947664147,
-0.2044807623475023,0.7014159935424177,3.023304448129562,
0.00487720931091752,0.6107004649263218,2.988415303838276,
规划路径
0.00487720931091752,0.6107004649263218,2.988415303838276,
-0.29080589466380763,0.6608022248640268,2.9805848712182685,
-0.2780084705852387,0.7894933120244454,3.100303615868018,
规划路径
-0.2780084705852387,0.7894933120244454,3.100303615868018,
-0.5711463119688336,0.7284332471083427,3.081813769427129,
-0.846517107405806,0.7868753870560361,2.9781053257075203,
-0.9603123985984117,1.0417753965905725,2.8682116641902002,
-1.2248755040757873,0.902337291129584,2.8919472485650863,
-1.3983381248654756,1.0470934013643893,2.6945735225059635,
-1.4829807187412094,1.3212997925567995,2.6071293326977063,
-1.713839025443611,1.5024840217206423,2.6693926230765794,
-1.5637168264563766,1.7581305354671135,2.6234776431624764,
-1.3519745234652487,1.9623079321791301,2.5645133506125175,
-1.3017640217983466,2.2509829900698266,2.5001268887267987,
-1.0777243346230776,2.4297636969965595,2.411562350670163,
-0.878073763593144,2.648637073005286,2.4588285623013486,
-0.6502179178303782,2.804472227299435,2.34136742729128,
-0.40070719967525487,2.964303767089478,2.294481604124159,
-0.18048030470476448,3.134182798277095,2.1820483817456595,
0.05291041583400233,3.2964155856892954,2.086083313857062,
0.06243363665318191,3.293566511004399,2.0541785575685076,
规划路径
0.06243363665318191,3.293566511004399,2.0541785575685076,
-0.0822920946510578,3.4244658081084345,1.826319309970078,
-0.3776561461037981,3.4622794054406465,1.862791339886444,
-0.6162143632779007,3.511118199829822,1.6875636332264368,
-0.7536210192287047,3.578666954522491,1.4295780199843666,
-0.899459999018615,3.644923664276054,1.1759226624882746,
-0.9342257383627439,3.833533872511084,0.945233406740646,
-0.9688260623065424,4.029171090153355,0.7204470711769048,
-0.8987149125755561,4.025366794097578,0.4287795309621609,
-0.828851873916775,4.054297499035082,0.13846561441460592,
-0.5898520966541267,4.084268468969655,-0.04036628271111778,
-0.8356978488694736,4.085864664817263,-0.2122887020649832,
-0.9174198506299677,4.086395258975156,-0.2694377238825256,
规划路径
-0.9174198506299677,4.086395258975156,-0.2694377238825256,
-1.2096264228533828,4.150504280770551,-0.24695767775535415,
-1.3330278738772818,3.9561967855961853,-0.4393548690141149,
-1.436788134105669,3.7179588072481247,-0.2894333092904833,
-1.4457527951455331,3.69737556354758,-0.2764804122706431,
规划路径
-1.4457527951455331,3.69737556354758,-0.2764804122706431,
-1.5712994907034288,3.5669727701365876,-0.0372459274965973,
-1.835328725744759,3.4724358993789344,-0.1437886096049467,
-2.0604371138699173,3.287274353901962,-0.07278568239576719,
-2.207570648936355,3.194506369247389,0.17164390640637092,
